ID,TREAT,TREAT_LABEL,POSITION,TENURE,FAMILIARITY,INDUSTRY,EMP_SIZE,REVENUE,EXPORT_PCT,OWNERSHIP,SUPPLY_POS,ESG_REP,ISO14001,ENV_INSP,ENV_PEN,EPR_REP,AWR1,AWR2,AWR3,AWR4,AWR5,AWR_MEAN,EO1,EO2,EO3,EO4,EO5,EO_MEAN,CC1,CC2,CC3,CC4,CC5,CC_MEAN,RC1,RC2,RC3,RC4,RC5,RC_MEAN,RP1,RP2,RP3,RP4,RP_MEAN,REP1,REP2,REP3,REP4,REP_MEAN,MP1,MP2,MP3,MP4,MP_MEAN,MC1,MC2,MC3,BAE_MKT,BAE_PROD,BAE_OPS,BAE_TRAIN,BAE_EPR,CI1,CI2,CI3,CI4,CI5,CI_MEAN,PP1,PP2,PP3,PP4,PP_MEAN,T_REGULATORY,T_REPUTATIONAL,T_MARKET,CI_ZSCORED
489,1,Regulatory,3,2,5,5,2,5,18,1,4,0,0,1,0,1,4,4,4,4,3,3.8,4,5,4,5,4,4.4,3,3,4,3,3,3.2,2,3,4,4,3,3.2,6,6,5,6,5.75,4,2,3,3,3.0,3,3,4,4,3.5,5,5,5,30.0,15.0,28.0,10.0,17.0,6,6,5,5,5,5.4,5,5,5,5,5.0,1,0,0,0.7229
490,3,Market,3,6,5,2,1,4,24,1,1,0,0,0,0,0,4,4,4,4,3,3.8,4,4,4,3,4,3.8,1,3,2,2,1,1.8,6,5,5,6,5,5.4,7,7,7,6,6.75,4,4,5,5,4.5,3,4,4,4,3.75,7,4,4,22.0,17.0,32.0,11.0,18.0,4,5,4,4,4,4.2,5,5,6,5,5.25,0,0,1,-0.4875
491,2,Reputational,4,10,4,7,3,1,13,4,1,0,0,1,0,0,5,4,4,4,5,4.4,4,4,3,4,5,4.0,4,4,5,5,4,4.4,5,4,4,6,4,4.6,5,5,5,5,5.0,7,6,6,6,6.25,5,5,5,5,5.0,5,6,5,24.0,28.0,21.0,8.0,19.0,4,4,4,5,4,4.2,3,3,3,3,3.0,0,1,0,-0.4875
492,0,Control,3,6,5,2,4,2,19,2,5,1,0,0,0,1,4,4,4,5,4,4.2,4,4,4,4,3,3.8,5,5,5,5,4,4.8,6,5,5,5,6,5.4,6,6,5,6,5.75,5,4,5,4,4.5,3,4,3,3,3.25,4,5,4,25.0,24.0,32.0,11.0,8.0,5,4,4,4,4,4.2,4,4,4,3,3.75,0,0,0,-0.4875
493,1,Regulatory,4,9,7,6,4,2,77,4,2,0,1,0,0,1,7,6,6,6,6,6.2,4,4,3,3,5,3.8,4,3,3,4,4,3.6,4,4,4,5,5,4.4,5,5,5,4,4.75,3,2,3,2,2.5,4,5,4,5,4.5,6,4,5,20.0,24.0,24.0,5.0,27.0,3,4,4,3,3,3.4,3,4,4,3,3.5,1,0,0,-1.2944
494,3,Market,4,5,6,6,3,3,22,1,3,1,0,1,0,0,6,5,6,6,6,5.8,5,6,5,5,5,5.2,5,4,5,5,5,4.8,4,4,4,4,4,4.0,3,3,4,4,3.5,5,4,6,5,5.0,4,4,4,4,4.0,3,5,5,20.0,28.0,27.0,13.0,12.0,4,4,4,5,3,4.0,7,7,7,7,7.0,0,0,1,-0.6892
495,2,Reputational,4,3,5,3,3,4,45,1,4,1,0,1,0,1,5,4,5,6,4,4.8,5,6,5,5,5,5.2,3,3,4,3,3,3.2,6,6,6,5,6,5.8,6,6,6,5,5.75,5,4,4,3,4.0,5,5,6,5,5.25,6,5,3,16.0,26.0,29.0,8.0,21.0,4,6,5,4,5,4.8,5,4,4,4,4.25,0,1,0,0.1177
496,1,Regulatory,6,9,4,2,3,3,15,1,5,0,1,1,0,0,2,2,3,3,3,2.6,5,4,5,5,4,4.6,5,5,5,5,5,5.0,4,5,4,5,5,4.6,3,2,2,2,2.25,6,5,6,5,5.5,2,3,3,3,2.75,7,4,4,23.0,25.0,23.0,10.0,19.0,5,5,6,6,6,5.6,5,6,5,7,5.75,1,0,0,0.9246
497,1,Regulatory,2,5,7,3,2,4,34,4,3,0,0,0,0,1,5,5,5,4,6,5.0,5,6,5,5,6,5.4,5,5,5,5,5,5.0,6,5,6,5,6,5.6,3,4,4,4,3.75,6,6,6,6,6.0,4,3,3,3,3.25,6,4,4,24.0,19.0,24.0,11.0,22.0,7,6,7,6,6,6.4,6,5,5,5,5.25,1,0,0,1.7315
498,1,Regulatory,3,11,5,2,1,2,52,1,1,0,0,0,0,0,4,4,5,3,4,4.0,3,2,3,4,2,2.8,5,4,5,5,4,4.6,4,3,3,3,4,3.4,5,5,4,4,4.5,5,5,6,5,5.25,2,4,2,3,2.75,6,6,4,24.0,19.0,26.0,11.0,20.0,6,6,6,6,5,5.8,7,5,6,5,5.75,1,0,0,1.1263
499,2,Reputational,5,4,2,6,5,2,26,4,5,0,0,1,0,1,5,5,4,5,5,4.8,4,4,4,5,4,4.2,3,4,3,3,4,3.4,3,5,4,3,4,3.8,6,6,5,6,5.75,5,6,6,6,5.75,2,3,3,2,2.5,4,5,4,27.0,29.0,25.0,10.0,9.0,5,5,4,4,4,4.4,6,5,5,6,5.5,0,1,0,-0.2858
500,1,Regulatory,3,12,4,1,4,2,38,1,6,0,1,0,0,0,5,6,6,5,6,5.6,4,4,4,3,3,3.6,4,4,3,4,3,3.6,3,4,4,4,3,3.6,6,6,6,6,6.0,5,4,4,4,4.25,4,4,4,5,4.25,7,5,4,27.0,28.0,18.0,5.0,22.0,5,4,5,5,5,4.8,5,5,5,4,4.75,1,0,0,0.1177
501,3,Market,6,1,6,3,3,4,28,1,2,1,1,0,0,1,5,4,5,5,5,4.8,5,7,7,6,6,6.2,4,5,4,4,5,4.4,6,5,5,5,7,5.6,6,5,6,6,5.75,3,3,3,2,2.75,4,3,4,4,3.75,4,5,6,24.0,22.0,23.0,14.0,17.0,6,6,6,6,5,5.8,5,5,5,4,4.75,0,0,1,1.1263
502,2,Reputational,3,22,5,6,6,4,39,4,2,1,0,1,0,1,5,6,5,5,5,5.2,3,2,3,3,3,2.8,3,2,3,2,2,2.4,5,5,5,5,5,5.0,5,5,4,5,4.75,5,5,6,5,5.25,3,4,5,3,3.75,4,6,5,26.0,23.0,22.0,5.0,24.0,5,5,4,5,5,4.8,4,5,4,4,4.25,0,1,0,0.1177
503,2,Reputational,5,6,6,1,2,3,37,1,4,0,0,0,0,1,3,4,3,2,3,3.0,4,5,5,4,4,4.4,3,3,2,3,3,2.8,4,4,4,3,3,3.6,5,4,5,5,4.75,4,4,4,5,4.25,5,5,5,4,4.75,4,5,2,28.0,26.0,18.0,9.0,19.0,5,4,5,4,5,4.6,4,6,4,4,4.5,0,1,0,-0.0841
504,0,Control,3,2,5,6,5,2,45,2,2,1,1,1,0,1,3,4,4,4,3,3.6,4,4,4,3,3,3.6,4,2,3,3,4,3.2,6,6,6,6,6,6.0,4,5,4,4,4.25,4,4,3,4,3.75,5,4,4,4,4.25,4,5,3,23.0,32.0,25.0,12.0,8.0,4,4,4,3,4,3.8,4,5,4,5,4.5,0,0,0,-0.891
505,3,Market,3,9,5,1,3,2,49,1,2,0,0,0,0,1,3,3,4,3,3,3.2,4,3,4,3,3,3.4,5,4,4,3,4,4.0,4,4,4,4,4,4.0,7,6,5,6,6.0,5,4,4,4,4.25,3,4,4,4,3.75,4,6,5,25.0,15.0,26.0,8.0,26.0,5,4,3,4,4,4.0,4,4,5,5,4.5,0,0,1,-0.6892
506,0,Control,1,5,4,1,5,3,37,2,3,0,0,0,0,1,4,3,3,3,4,3.4,4,5,5,4,5,4.6,2,2,3,1,3,2.2,6,6,6,6,6,6.0,5,6,5,5,5.25,5,4,3,2,3.5,4,4,6,5,4.75,5,4,4,24.0,27.0,29.0,14.0,6.0,3,3,3,2,3,2.8,4,4,3,3,3.5,0,0,0,-1.8996
507,1,Regulatory,3,5,5,6,2,3,27,4,2,0,1,0,0,1,6,5,6,6,6,5.8,4,3,4,3,4,3.6,4,4,4,3,4,3.8,5,4,5,5,4,4.6,5,4,4,4,4.25,5,6,5,6,5.5,6,6,7,5,6.0,5,5,6,24.0,22.0,25.0,6.0,23.0,7,7,7,7,7,7.0,5,5,4,5,4.75,1,0,0,2.3367
508,1,Regulatory,6,12,5,3,2,3,37,4,1,0,0,0,1,1,4,4,3,4,4,3.8,4,4,4,5,5,4.4,4,3,3,4,4,3.6,4,3,3,3,3,3.2,6,5,6,6,5.75,4,4,5,5,4.5,2,3,4,3,3.0,6,5,4,29.0,24.0,20.0,9.0,18.0,6,6,6,6,6,6.0,5,4,5,5,4.75,1,0,0,1.328
509,0,Control,7,4,5,2,2,2,11,1,5,0,0,0,0,0,6,6,6,6,6,6.0,6,5,4,4,4,4.6,2,2,4,3,2,2.6,5,5,5,5,5,5.0,5,5,5,5,5.0,5,6,5,5,5.25,4,4,5,5,4.5,4,3,4,28.0,23.0,29.0,8.0,12.0,4,5,5,4,4,4.4,5,6,5,5,5.25,0,0,0,-0.2858
510,1,Regulatory,2,5,6,7,4,3,4,3,1,1,0,1,0,0,4,5,4,4,4,4.2,2,3,3,3,3,2.8,3,5,5,4,4,4.2,3,3,4,4,4,3.6,7,6,6,6,6.25,3,3,3,3,3.0,5,5,5,5,5.0,5,5,4,28.0,23.0,22.0,9.0,18.0,4,5,5,5,4,4.6,5,4,4,4,4.25,1,0,0,-0.0841
511,3,Market,3,9,4,5,3,4,30,1,4,0,0,1,0,1,4,4,5,4,5,4.4,4,4,4,3,3,3.6,4,4,4,4,3,3.8,6,5,5,6,5,5.4,7,7,7,7,7.0,3,3,3,3,3.0,4,4,3,3,3.5,4,5,5,25.0,21.0,28.0,9.0,17.0,3,4,4,3,5,3.8,6,5,6,5,5.5,0,0,1,-0.891
512,3,Market,3,7,4,1,2,2,37,1,1,0,0,0,0,0,4,5,5,6,4,4.8,2,3,3,2,2,2.4,4,4,4,3,3,3.6,4,5,4,4,5,4.4,4,4,4,4,4.0,4,4,4,4,4.0,2,3,3,3,2.75,5,4,6,22.0,21.0,30.0,9.0,18.0,4,5,5,6,5,5.0,6,6,6,6,6.0,0,0,1,0.3194
513,1,Regulatory,3,3,4,5,4,3,32,1,3,0,1,1,0,0,4,5,5,5,4,4.6,2,3,3,3,2,2.6,2,2,3,3,2,2.4,5,6,6,6,5,5.6,5,5,5,5,5.0,4,3,3,4,3.5,6,5,5,4,5.0,5,3,4,29.0,19.0,27.0,7.0,18.0,5,5,5,5,5,5.0,5,5,5,5,5.0,1,0,0,0.3194
514,2,Reputational,1,3,6,2,3,3,20,4,2,1,1,1,0,0,3,3,3,3,3,3.0,5,4,4,4,4,4.2,3,4,4,4,4,3.8,5,5,5,4,4,4.6,6,5,5,6,5.5,6,6,7,7,6.5,7,6,6,7,6.5,5,3,5,16.0,21.0,29.0,8.0,26.0,5,5,5,6,5,5.2,4,4,3,4,3.75,0,1,0,0.5211
515,2,Reputational,1,2,4,5,4,3,11,4,1,0,0,1,0,1,5,4,4,4,4,4.2,3,3,3,4,4,3.4,3,3,3,3,3,3.0,5,5,5,5,6,5.2,7,7,7,6,6.75,5,5,5,4,4.75,4,4,5,4,4.25,5,6,4,15.0,29.0,25.0,9.0,22.0,5,4,5,5,6,5.0,5,5,5,5,5.0,0,1,0,0.3194
516,3,Market,5,1,3,6,2,1,53,2,3,0,0,0,0,1,3,4,3,4,4,3.6,5,5,5,6,5,5.2,2,3,3,3,2,2.6,3,3,4,3,3,3.2,4,4,4,3,3.75,4,4,6,4,4.5,4,4,4,5,4.25,4,4,6,27.0,22.0,22.0,9.0,20.0,6,7,7,6,6,6.4,6,5,6,5,5.5,0,0,1,1.7315
517,2,Reputational,7,7,4,1,2,2,6,1,4,1,1,0,0,1,2,3,3,3,4,3.0,3,3,2,3,4,3.0,1,2,2,2,1,1.6,4,4,4,4,4,4.0,6,6,6,6,6.0,3,3,3,4,3.25,5,5,6,6,5.5,4,6,5,19.0,22.0,28.0,14.0,17.0,4,5,4,4,5,4.4,3,4,4,3,3.5,0,1,0,-0.2858
518,1,Regulatory,3,5,3,3,4,3,8,4,4,0,0,0,0,1,5,5,5,5,5,5.0,4,4,4,4,4,4.0,1,3,2,2,1,1.8,5,5,5,6,5,5.2,5,5,4,6,5.0,3,3,2,3,2.75,4,5,5,5,4.75,6,3,5,20.0,26.0,27.0,9.0,18.0,4,3,5,3,5,4.0,6,5,5,6,5.5,1,0,0,-0.6892
519,3,Market,5,5,5,5,2,2,13,1,5,0,0,0,0,0,5,4,4,4,4,4.2,4,4,4,5,4,4.2,2,2,1,1,1,1.4,5,4,5,4,5,4.6,5,5,5,5,5.0,4,3,3,3,3.25,3,4,4,4,3.75,4,5,5,21.0,22.0,26.0,10.0,21.0,4,4,3,4,4,3.8,6,6,7,5,6.0,0,0,1,-0.891
520,3,Market,5,25,6,7,4,1,35,1,2,0,0,0,0,1,4,4,3,4,4,3.8,3,2,3,4,3,3.0,3,2,2,2,2,2.2,4,5,4,4,5,4.4,3,4,4,4,3.75,4,4,4,4,4.0,5,5,5,5,5.0,5,4,6,19.0,20.0,31.0,14.0,16.0,6,5,6,5,5,5.4,4,5,5,5,4.75,0,0,1,0.7229
521,0,Control,1,9,5,5,5,2,14,1,3,0,0,0,0,1,6,6,5,6,6,5.8,3,3,3,3,2,2.8,4,5,4,4,4,4.2,4,4,3,4,4,3.8,7,6,6,6,6.25,5,6,5,5,5.25,4,4,4,4,4.0,4,5,5,23.0,25.0,25.0,11.0,16.0,3,3,3,4,3,3.2,4,4,5,4,4.25,0,0,0,-1.4961
522,0,Control,5,6,5,6,1,3,27,1,2,1,1,0,0,0,6,6,5,6,5,5.6,5,4,5,4,4,4.4,2,4,3,4,3,3.2,5,6,5,6,6,5.6,3,3,3,3,3.0,4,3,4,3,3.5,4,4,5,5,4.5,5,4,3,20.0,32.0,27.0,10.0,11.0,4,4,4,4,5,4.2,5,6,5,5,5.25,0,0,0,-0.4875
523,2,Reputational,6,16,6,3,5,2,44,1,4,1,0,1,0,1,4,4,4,3,4,3.8,4,4,5,4,4,4.2,4,4,5,3,4,4.0,4,5,4,5,5,4.6,4,4,5,4,4.25,3,3,3,3,3.0,2,4,2,3,2.75,5,5,4,26.0,20.0,25.0,7.0,22.0,5,5,4,6,6,5.2,3,3,3,3,3.0,0,1,0,0.5211
524,2,Reputational,5,5,5,2,4,3,46,1,3,1,1,0,0,1,3,4,4,4,4,3.8,2,3,2,2,3,2.4,2,2,1,2,2,1.8,4,6,5,4,5,4.8,5,6,5,5,5.25,4,4,4,5,4.25,3,4,5,3,3.75,5,6,4,21.0,18.0,27.0,7.0,27.0,7,6,5,5,6,5.8,3,4,2,3,3.0,0,1,0,1.1263
525,1,Regulatory,3,9,6,2,4,3,29,1,2,1,0,1,0,1,4,4,5,4,5,4.4,4,4,4,3,3,3.6,5,4,4,4,5,4.4,5,5,5,5,4,4.8,5,4,5,4,4.5,3,4,5,3,3.75,5,5,5,6,5.25,5,4,4,27.0,29.0,17.0,10.0,17.0,5,6,5,6,6,5.6,5,3,3,5,4.0,1,0,0,0.9246
526,0,Control,4,12,6,6,4,3,49,1,3,0,0,1,0,0,5,4,5,5,6,5.0,3,4,4,3,3,3.4,3,3,3,2,3,2.8,4,5,4,5,5,4.6,5,5,5,4,4.75,4,4,4,4,4.0,3,4,3,2,3.0,5,4,4,24.0,30.0,31.0,10.0,5.0,5,4,5,5,5,4.8,5,5,5,4,4.75,0,0,0,0.1177
527,0,Control,4,5,3,6,4,2,37,4,3,0,1,0,1,0,5,5,4,5,5,4.8,5,4,3,3,3,3.6,3,3,3,3,3,3.0,5,6,5,6,6,5.6,4,4,4,4,4.0,4,5,4,4,4.25,4,4,3,3,3.5,5,5,4,25.0,23.0,33.0,7.0,12.0,4,3,3,3,4,3.4,2,4,3,3,3.0,0,0,0,-1.2944
528,0,Control,5,6,3,3,3,4,31,2,4,0,0,1,0,1,6,6,6,6,5,5.8,5,6,6,5,6,5.6,3,3,2,4,3,3.0,5,5,5,5,5,5.0,7,7,7,7,7.0,4,4,4,3,3.75,3,2,1,3,2.25,4,5,3,22.0,33.0,19.0,18.0,8.0,4,5,3,5,4,4.2,3,2,4,3,3.0,0,0,0,-0.4875
529,1,Regulatory,5,7,3,3,2,3,6,4,2,0,0,1,0,1,5,5,5,5,4,4.8,3,3,3,3,3,3.0,2,3,3,3,3,2.8,5,6,5,5,5,5.2,4,5,4,4,4.25,5,4,4,4,4.25,4,4,4,3,3.75,7,5,6,28.0,19.0,25.0,5.0,23.0,5,6,4,5,5,5.0,5,5,4,5,4.75,1,0,0,0.3194
530,1,Regulatory,5,11,5,5,2,2,39,2,4,0,0,0,0,1,6,6,6,6,6,6.0,4,4,4,4,4,4.0,3,2,3,4,3,3.0,5,4,3,5,5,4.4,5,5,5,6,5.25,4,3,4,3,3.5,3,3,3,3,3.0,5,5,5,20.0,28.0,23.0,11.0,18.0,3,5,4,4,4,4.0,5,4,4,5,4.5,1,0,0,-0.6892
531,1,Regulatory,3,2,7,2,3,1,15,2,3,0,0,0,0,1,5,5,5,5,5,5.0,5,5,5,5,5,5.0,3,3,4,3,3,3.2,6,6,4,5,4,5.0,6,6,7,6,6.25,4,5,5,5,4.75,4,4,3,4,3.75,7,5,4,19.0,29.0,23.0,12.0,17.0,6,6,7,6,5,6.0,3,4,3,3,3.25,1,0,0,1.328
532,2,Reputational,5,5,4,1,2,2,24,1,2,0,1,0,0,1,4,4,4,5,5,4.4,4,2,2,3,2,2.6,5,4,6,5,6,5.2,3,4,3,3,3,3.2,4,3,3,4,3.5,5,4,4,5,4.5,3,2,3,2,2.5,4,5,3,20.0,24.0,32.0,9.0,15.0,3,3,2,2,3,2.6,3,4,4,4,3.75,0,1,0,-2.1013
533,2,Reputational,2,9,4,2,1,3,59,2,4,0,0,0,0,1,4,4,4,4,4,4.0,4,3,4,3,4,3.6,3,3,3,4,3,3.2,4,5,5,4,4,4.4,5,5,6,4,5.0,3,4,4,3,3.5,3,2,2,3,2.5,5,5,3,17.0,27.0,27.0,13.0,16.0,3,2,3,3,3,2.8,5,5,4,4,4.5,0,1,0,-1.8996
534,0,Control,5,5,4,7,1,2,14,1,2,0,0,0,1,1,4,5,5,5,4,4.6,2,2,2,2,3,2.2,4,4,3,4,3,3.6,3,3,4,3,5,3.6,5,6,5,5,5.25,4,5,4,4,4.25,5,5,5,4,4.75,5,4,4,29.0,28.0,22.0,10.0,11.0,3,3,2,3,3,2.8,6,5,5,6,5.5,0,0,0,-1.8996
535,3,Market,5,9,5,5,2,3,54,1,1,0,0,0,0,0,4,5,5,4,4,4.4,4,4,4,5,5,4.4,4,4,4,5,4,4.2,4,5,4,4,5,4.4,6,6,7,6,6.25,4,5,4,4,4.25,3,3,3,4,3.25,5,4,5,22.0,28.0,21.0,7.0,22.0,6,6,6,5,6,5.8,7,5,6,6,6.0,0,0,1,1.1263
536,2,Reputational,1,10,5,2,1,1,12,2,4,0,0,1,0,0,5,4,5,5,5,4.8,4,4,4,4,4,4.0,2,2,2,2,2,2.0,6,5,5,5,6,5.4,5,6,6,6,5.75,4,4,4,4,4.0,2,2,3,2,2.25,5,5,4,25.0,25.0,31.0,6.0,13.0,6,6,6,5,6,5.8,4,4,3,5,4.0,0,1,0,1.1263
537,1,Regulatory,3,10,6,7,4,3,49,1,2,0,0,0,0,1,4,3,3,3,3,3.2,2,3,3,3,3,2.8,4,4,3,2,3,3.2,3,4,3,4,4,3.6,5,5,5,5,5.0,3,3,3,3,3.0,4,4,4,5,4.25,6,4,4,19.0,22.0,26.0,9.0,24.0,6,7,6,7,6,6.4,5,5,6,5,5.25,1,0,0,1.7315
538,1,Regulatory,5,23,6,6,1,2,36,1,4,0,0,0,1,1,5,5,4,5,4,4.6,5,3,4,5,6,4.6,3,3,4,5,4,3.8,6,5,6,6,5,5.6,5,5,6,5,5.25,5,6,5,6,5.5,5,3,3,5,4.0,6,3,4,29.0,23.0,18.0,9.0,21.0,5,5,4,4,4,4.4,5,4,5,5,4.75,1,0,0,-0.2858
539,0,Control,5,6,3,2,5,3,48,1,3,0,0,1,0,1,4,4,4,4,4,4.0,3,3,3,3,2,2.8,4,4,5,4,3,4.0,5,6,6,5,5,5.4,4,5,5,5,4.75,3,4,5,4,4.0,2,2,2,2,2.0,5,4,3,25.0,25.0,28.0,10.0,12.0,5,4,4,4,4,4.2,3,4,3,3,3.25,0,0,0,-0.4875
540,3,Market,4,8,5,1,4,5,14,4,2,0,0,0,0,1,4,5,5,4,5,4.6,3,3,3,3,5,3.4,4,3,4,3,4,3.6,5,5,4,6,5,5.0,4,3,4,4,3.75,4,5,4,4,4.25,4,2,4,4,3.5,5,4,6,20.0,18.0,25.0,10.0,27.0,3,4,3,4,4,3.6,4,5,5,4,4.5,0,0,1,-1.0927
541,2,Reputational,2,5,2,4,2,1,16,1,1,0,1,0,0,1,5,6,5,5,5,5.2,4,3,2,4,3,3.2,4,5,3,4,4,4.0,6,5,5,5,5,5.2,4,4,3,4,3.75,4,4,4,5,4.25,4,4,4,4,4.0,6,5,3,23.0,21.0,24.0,9.0,23.0,5,6,5,5,5,5.2,5,4,5,4,4.5,0,1,0,0.5211
542,0,Control,1,12,6,3,3,2,29,2,4,0,0,0,0,0,6,6,6,6,6,6.0,2,3,3,2,3,2.6,3,2,3,1,3,2.4,5,6,5,6,6,5.6,4,4,3,3,3.5,3,3,3,3,3.0,4,4,4,4,4.0,5,4,5,38.0,22.0,20.0,10.0,10.0,3,4,4,5,4,4.0,3,2,3,3,2.75,0,0,0,-0.6892
543,1,Regulatory,1,19,5,6,3,3,56,5,3,0,1,1,0,0,3,4,4,4,5,4.0,4,4,3,3,4,3.6,2,2,3,2,2,2.2,3,3,3,3,3,3.0,5,4,5,4,4.5,6,5,5,6,5.5,4,4,4,3,3.75,5,3,4,27.0,19.0,23.0,15.0,16.0,4,5,5,5,5,4.8,6,5,5,6,5.5,1,0,0,0.1177
544,2,Reputational,6,17,4,1,2,2,37,1,4,0,0,1,0,0,5,5,5,5,5,5.0,3,3,1,3,3,2.6,3,4,4,4,4,3.8,5,5,5,5,5,5.0,5,4,5,5,4.75,4,4,5,5,4.5,3,3,4,3,3.25,6,7,4,14.0,25.0,30.0,9.0,22.0,5,5,6,6,6,5.6,7,7,7,6,6.75,0,1,0,0.9246
545,0,Control,2,8,6,2,2,5,58,5,3,0,0,0,0,1,4,4,4,4,4,4.0,3,3,5,5,4,4.0,3,4,4,4,4,3.8,2,2,3,3,3,2.6,5,5,4,4,4.5,5,5,5,5,5.0,4,2,3,3,3.0,5,5,3,27.0,20.0,34.0,6.0,13.0,4,3,4,4,4,3.8,6,6,6,5,5.75,0,0,0,-0.891
546,2,Reputational,3,5,4,3,3,1,40,1,5,0,1,0,0,0,5,5,5,5,5,5.0,5,5,6,5,6,5.4,2,2,3,3,3,2.6,4,4,4,4,3,3.8,6,6,6,6,6.0,5,6,5,6,5.5,3,3,4,4,3.5,4,4,5,17.0,25.0,31.0,9.0,18.0,3,4,5,5,4,4.2,5,5,4,4,4.5,0,1,0,-0.4875
547,2,Reputational,5,2,5,2,5,5,18,1,4,0,0,1,0,1,5,5,6,5,5,5.2,3,3,2,4,3,3.0,3,3,4,3,4,3.4,7,6,6,7,7,6.6,6,6,6,6,6.0,3,3,3,3,3.0,4,3,4,4,3.75,4,6,6,22.0,33.0,19.0,8.0,18.0,3,4,3,4,4,3.6,4,6,5,5,5.0,0,1,0,-1.0927
548,0,Control,4,4,4,6,4,2,30,1,2,0,0,1,0,1,5,5,4,5,5,4.8,5,3,5,4,5,4.4,4,4,4,3,4,3.8,5,4,6,5,4,4.8,3,3,3,3,3.0,4,3,4,3,3.5,4,3,5,5,4.25,5,4,5,30.0,25.0,28.0,7.0,10.0,3,2,3,2,2,2.4,5,4,4,3,4.0,0,0,0,-2.303
549,1,Regulatory,5,5,6,5,5,2,26,3,3,0,1,0,0,1,4,4,4,3,3,3.6,4,3,4,4,4,3.8,4,4,3,5,4,4.0,4,4,3,3,3,3.4,4,5,5,5,4.75,3,3,4,4,3.5,4,3,4,4,3.75,5,5,5,31.0,21.0,20.0,7.0,21.0,3,3,3,3,3,3.0,3,5,4,6,4.5,1,0,0,-1.6979
550,1,Regulatory,5,20,5,2,3,2,25,1,4,0,0,0,0,1,2,3,3,4,3,3.0,3,3,3,3,2,2.8,5,4,4,4,5,4.4,5,5,5,5,5,5.0,5,5,5,5,5.0,4,4,6,5,4.75,5,5,4,4,4.5,5,4,3,21.0,20.0,27.0,5.0,27.0,4,4,5,5,5,4.6,5,5,5,5,5.0,1,0,0,-0.0841
551,0,Control,4,3,6,3,4,3,14,1,1,0,1,0,0,1,5,5,5,5,4,4.8,5,5,6,4,5,5.0,2,3,2,2,3,2.4,4,4,3,4,3,3.6,5,6,7,6,6.0,4,4,4,3,3.75,4,3,4,4,3.75,4,4,5,28.0,25.0,27.0,11.0,9.0,5,5,5,6,5,5.2,5,4,5,4,4.5,0,0,0,0.5211
552,0,Control,5,3,3,6,5,2,32,5,1,0,1,0,0,1,5,5,5,5,5,5.0,4,4,3,4,4,3.8,4,4,3,2,4,3.4,5,5,5,6,4,5.0,5,5,5,6,5.25,5,6,6,7,6.0,6,5,5,5,5.25,4,4,4,31.0,27.0,22.0,7.0,13.0,5,5,5,4,5,4.8,4,5,4,3,4.0,0,0,0,0.1177
553,3,Market,4,4,7,3,2,1,39,1,2,0,1,0,0,1,6,6,6,5,6,5.8,5,5,5,6,6,5.4,3,4,3,4,4,3.6,4,3,4,5,4,4.0,4,5,4,4,4.25,5,5,4,5,4.75,4,4,4,5,4.25,5,4,5,17.0,27.0,29.0,7.0,20.0,4,5,4,5,5,4.6,6,6,6,6,6.0,0,0,1,-0.0841
554,2,Reputational,2,3,4,6,3,3,18,4,2,1,1,0,0,0,2,2,3,2,3,2.4,3,2,2,3,4,2.8,3,5,4,4,4,4.0,6,6,5,6,5,5.6,6,5,5,5,5.25,3,3,3,4,3.25,4,4,4,4,4.0,4,6,4,22.0,23.0,22.0,9.0,24.0,6,6,6,6,5,5.8,5,5,5,4,4.75,0,1,0,1.1263
555,2,Reputational,4,11,3,2,5,2,9,2,2,1,0,1,0,0,6,5,5,5,5,5.2,4,4,4,4,4,4.0,5,5,4,4,5,4.6,5,5,5,5,5,5.0,5,5,5,4,4.75,3,3,3,3,3.0,6,6,6,7,6.25,3,6,5,33.0,26.0,23.0,6.0,12.0,5,5,5,6,6,5.4,6,7,6,6,6.25,0,1,0,0.7229
556,2,Reputational,3,6,4,1,4,2,43,1,1,0,0,1,0,1,2,2,3,3,2,2.4,4,5,4,4,4,4.2,3,2,3,3,3,2.8,5,5,5,5,5,5.0,2,3,3,2,2.5,4,4,4,4,4.0,5,5,4,4,4.5,4,7,4,18.0,24.0,28.0,8.0,22.0,5,5,5,5,5,5.0,4,4,5,5,4.5,0,1,0,0.3194
557,0,Control,2,6,5,3,2,3,40,3,4,0,0,0,0,1,4,4,4,4,5,4.2,4,4,4,4,5,4.2,5,4,5,4,4,4.4,5,5,5,5,5,5.0,6,6,6,6,6.0,5,5,5,4,4.75,3,3,3,3,3.0,5,4,5,22.0,25.0,30.0,10.0,13.0,3,2,4,3,3,3.0,6,5,6,5,5.5,0,0,0,-1.6979
558,2,Reputational,1,5,5,3,4,3,21,5,1,0,0,0,0,1,6,5,6,6,6,5.8,4,5,4,6,5,4.8,2,2,3,3,3,2.6,6,5,6,5,5,5.4,4,3,4,4,3.75,6,6,6,7,6.25,4,4,4,5,4.25,4,7,3,21.0,19.0,24.0,10.0,26.0,5,6,5,6,6,5.6,6,6,5,6,5.75,0,1,0,0.9246
